SourceID,SMILES,PIC50,USED_AS
CHEMBL1770373,C(c1ccccc1)c2ncc3CCNCCc3n2,4,Dev-set
CHEMBL456654,C(c1ccccn1)C2(CCNC2)c3ccc4[nH]ccc4c3,4.52,Dev-set
CHEMBL1084132,C(C1CCCCN1)N2CCN(C2)c3ccccc3,4.8,Dev-set
CHEMBL3103437,C(c1nnn[nH]1)C2(C3CC4CC(CC2C4)C3)c5ccc(cc5)c6ccccc6,4.3,Dev-set
CHEMBL2046888,C(CC(c1ccccc1)c2ccccc2)NCCc3ccccc3,5.5,Dev-set
CHEMBL470753,C(Cc1ccc(Oc2nc3ccccc3s2)cc1)N4CCCCC4,5.7,Dev-set
CHEMBL2207742,C(Cc1ccc(Oc2nc3ncccc3s2)cc1)N4CCCCC4,5,Dev-set
CHEMBL12780,Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5ccccc25,7.89,Dev-set
CHEMBL3086048,Brc1ccc(cc1)[C@@H]2C[C@@H](CC[C@H]2C(=O)NC(c3ccccc3)c4ccccc4)N5CCOCC5,6.28,Dev-set
CHEMBL1399688,Brc1ccc(cc1)c2ccccc2,4.4,Dev-set
CHEMBL1304982,Brc1ccc(cc1)c2csc(NC(=S)NC(=O)c3occc3)n2,5.1,Dev-set
CHEMBL1094029,Brc1ccc(cc1)N(C2CCN(CC2)C3CCCC3)C(=O)Nc4ccccc4,6.73,Dev-set
CHEMBL1200806,[O-]C(=O)[C@@H](C)c(c1)ccc(c12)cc(cc2)OC,5.45,Dev-set
CHEMBL238760,[O-][S+](c1ccc(\C=C\c2ccc(F)cc2F)nc1)c3ccccc3F,5,Dev-set
CHEMBL1256659,Brc1c(O)c(O)cc(c12)[C@H](CN(CC2)CC=C)c3ccccc3,5.15,Dev-set
CHEMBL240887,[O-][S+](c1ccccc1)c2ccc(\C=C\c3ccc(F)cc3F)nc2,5.2,Dev-set
CHEMBL375107,BrCC(Br)C1CCC(Br)C(Br)C1,4.65,Dev-set
CHEMBL539507,C#CCN(C)CCCOc1c(Cl)cc(Cl)cc1,4.9,Dev-set
CHEMBL1671889,Brc1cncc(c1)C(=O)N2CCC(NCc3cncn3Cc4ccc(cc4)C#N)C2=O,5.22,Dev-set
CHEMBL1255649,C#CCOC(=O)C1=CCCN(C)C1,4.45,Dev-set
CHEMBL1418045,Brc1c(OCC(=O)Nc2cccnc2)ccc3ccccc13,6.6,Dev-set
CHEMBL1568307,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,4.75,Dev-set
CHEMBL2146875,Brc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3)CC2)ccc1C#N,6.25,Dev-set
CHEMBL3086029,Brc1ccc(cc1)[C@@H]2C[C@@H](CC[C@H]2C(=O)N3CC(C3)(c4ccccc4)c5ccccc5)N6CCOCC6,6.54,Dev-set
CHEMBL240886,[O-][S+](c1ccccc1)c2ccc(\C=C\c3ccc(F)cc3)nc2,5.4,Dev-set
CHEMBL2335295,Brc1cccc2nc(ccc12)C#Cc3ccccn3,4.64,Dev-set
CHEMBL1462584,Brc1ccccc1c2ccccc2,4.55,Dev-set
CHEMBL1495891,Brc1cnc(NC(=S)NC(=O)c2ccccc2)c(Br)c1,5.8,Dev-set
CHEMBL611369,Brc1cnc2nc(oc2c1)N3CCN4CCC3CC4,5.64,Dev-set
CHEMBL2164384,Brc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cc1,5.03,Dev-set
CHEMBL1094028,Brc1ccc(cc1)N(C2CCN(CC2)C3CCCC3)C(=O)NCc4ccccc4,6.75,Dev-set
CHEMBL217706,Brc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,8.6,Dev-set
CHEMBL1092109,Brc1ccc(cc1)N(C2CCN(Cc3ccnnc3)CC2)C(=O)NCc4ccccc4,4.86,Dev-set
CHEMBL1519327,[S-]C(=S)N(C)C,4.65,Dev-set
CHEMBL1449651,[S-]C(=S)N1CCCC1,5.45,Dev-set
CHEMBL1200471,[S-]c1cccc[n+]1[O-],5.6,Dev-set
CHEMBL6206,Br\C=C\1/CCC(C(=O)O1)c2cccc3ccccc23,5.25,Dev-set
CHEMBL524997,Brc1ccc2Oc3cc(Cn4cncc4CN[C@@H]5CCN(Cc1c2)C5=O)ccc3C#N,5.34,Dev-set
CHEMBL1824031,Brc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,5.55,Dev-set
CHEMBL507122,Brc1ccc2OCC3=NOC(=O)N3c2c1,5.25,Dev-set
CHEMBL1899525,Brc1cccc(c1)c2ccccc2,4.45,Dev-set
CHEMBL500946,Brc1cncc(c1)C(=O)N2CC[C@H](NCc3cncn3Cc4ccc(cc4)C#N)C2=O,5.22,Dev-set
CHEMBL1834639,Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C4CCCCC4)c5cc(ccc15)C(F)(F)F,5.26,Dev-set
CHEMBL598270,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,8.3,Dev-set
CHEMBL2325210,C[n+]1c(cccc1C#Cc2ccccc2)C#Cc3ccccc3,5.81,Dev-set
CHEMBL443476,Clc1ccc2c(c1)c(cn2c3ccccc3)C4CCN(CCN5CCNC5=O)CC4,6.96,Dev-set
CHEMBL1256913,[O-][N+](=O)c(c1)ccc(c12)nc(cc2)N3CCNCC3,5.55,Dev-set
CHEMBL69710,[Cl-],5.2,Dev-set
CHEMBL1200479,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,5.17,Dev-set
CHEMBL1309179,[O-][N+](=O)C(Br)Br,4.3,Dev-set
CHEMBL1223873,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,5.96,Dev-set
CHEMBL2022734,O=C(Nc1ccc(cc1)c2oc(NCCCCN3CCCCC3)nn2)c4ccccc4,4.65,Dev-set
CHEMBL2022939,O=C(Nc1ccc(cc1)c2oc(NCCCN3CCCCC3)nn2)c4ccccc4,4.75,Dev-set
CHEMBL2021971,O=C(Nc1ccccc1)NS(=O)(=O)c2ccc(OCCCCN3CCCC3)cc2,4,Dev-set
CHEMBL364512,CC1=C(CCN2CCC(CC2)C3NOc4cc(F)ccc34)C(=O)N5CCCCC5=N1,6.53,Dev-set
CHEMBL1823340,C(COc1ccc(cc1)c2ccccc2)CN3CCCCC3,7.14,Dev-set
CHEMBL2017409,COc1cc(ccc1n2cnc(C)c2)c3cn(CC(=O)N(C4CCCCC4)c5ccccc5)nn3,5.83,Dev-set
CHEMBL2062563,CC(=O)Nc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,4.78,Dev-set
CHEMBL1442921,[O-][N+](=Nc1ccccc1)c2ccccc2,4.3,Dev-set
CHEMBL3221132,[2H]C(Nc1cc(cc2ncc(cc12)N3CCN(CC3)C(=O)C)C(F)(F)F)c4cccc(c4)[N+](=O)[O-],4,Dev-set
CHEMBL3221133,[2H]C([2H])(O)CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,6.8,Dev-set
CHEMBL2024385,O=C(Nc1ccccc1)NS(=O)(=O)c2ccc(OCCN3CCCC3)cc2,4,Dev-set
CHEMBL3221134,[2H]C(Nc1cc(cc2ncc(cc12)N3CCN(CC([2H])([2H])O)CC3)C(F)(F)F)c4cccc(c4)[N+](=O)[O-],6.32,Dev-set
CHEMBL1520671,Brc1cncc(c1)C(=O)NC(=S)Nc2nc(cs2)c3ccccc3,4.95,Dev-set
CHEMBL2333645,Brc1cncc(COCC2(CCNCC2)c3ccccc3)c1,4.82,Dev-set
CHEMBL3221131,[2H]C(Nc1cc(cc2ncc(cc12)N3CCN(C)CC3)C(F)(F)F)c4cccc(c4)[N+](=O)[O-],5.9,Dev-set
CHEMBL395459,[O-][S+](c1ccc(\C=C\c2ccc(F)cc2)nc1)c3ccccc3F,5.5,Dev-set
CHEMBL468759,[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.95,Dev-set
CHEMBL166112,[O-][N+](=O)c1c2ccccc2cc3ccccc13,5.3,Dev-set
CHEMBL163970,[O-][N+](=O)c1cc(c2ccccc2c1)[N+](=O)[O-],4.8,Dev-set
CHEMBL1418603,[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,5.15,Dev-set
CHEMBL3612928,[2H]C([2H])([2H])Oc1cc(ncc1C#N)C(O)CN2CCN(C[C@H](O)c3ccc4C(=O)OCc4c3C)CC2,4.7,Dev-set
CHEMBL2021976,O=C(Nc1ccccc1)NS(=O)(=O)c2ccc(OCCCCN3CCCCC3)cc2,4,Dev-set
CHEMBL2374027,[C@]123c4c5c(O)ccc4CC(N(CC3)CC=C)[C@]2(O)CCC(\[C@H]1O5)=N/N=C(/[C@H]6O7)CC[C@@]8(O)C(N(CC9)CC=C)Cc1ccc(O)c7c1[C@@]689,4.7,Dev-set
CHEMBL199824,[11CH3]Oc1ccc2cccc(N3CCN(CCCCN4N=CC(=O)N(C)C4=O)CC3)c2c1,5,Dev-set
CHEMBL1085964,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnccn4,4.61,Dev-set
CHEMBL1290731,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccnc3,4.5,Dev-set
CHEMBL1290392,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccc(c3)S(=O)(=O)C,4.2,Dev-set
CHEMBL1289063,CC(C)S(=O)(=O)N[C@H]1CN(C[C@@H]1c2ccc(cc2)c3ccc(F)nc3)c4ccccc4,7.1,Dev-set
CHEMBL1289960,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccc(NS(=O)(=O)C)c3,4.5,Dev-set
CHEMBL1290391,CC(C)S(=O)(=O)N[C@H]1CN(C[C@@H]1c2ccc(cc2)c3ccc(cc3)C#N)c4ccccc4,6.1,Dev-set
CHEMBL1290732,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccnc3F,5.2,Dev-set
CHEMBL1290503,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccc(NC(=O)C)c3,4.9,Dev-set
CHEMBL1289180,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3ccsc3,5.4,Dev-set
CHEMBL1290165,CC(C)S(=O)(=O)N[C@H]1CN(C[C@@H]1c2ccc(cc2)c3cccc(NS(=O)(=O)C)c3)c4ccccc4,5.89,Dev-set
CHEMBL3127692,CC(C)S(=O)(=O)N1CCC2(CCN(C2)C(=O)N3CCCN(CC3)C4CCC4)CC1,4.48,Dev-set
CHEMBL1784526,CC(C)S(=O)(=O)Nc1cc(C(=O)N2CCC(CCN3C4CCC3CC(C4)n5c(C)nc6ccccc56)(CC2)c7cccc(F)c7)c(F)cc1F,5.05,Dev-set
CHEMBL460217,CC(C[C@H](NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)c4[nH]ncc4c5ccncc5,6.93,Dev-set
CHEMBL516939,CC(C[C@H](NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)c4oc(C)nn4,5.28,Dev-set
CHEMBL459598,CC(C[C@H](NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)c4oc(CN(C)C)nn4,5.51,Dev-set
CHEMBL469542,CC(C[C@H](NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)n4c(C)nnc4C,6.07,Dev-set
CHEMBL460009,CC(C[C@H](NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)N4C=C(NC4=O)c5ccccc5,8.33,Dev-set
CHEMBL1289179,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccs3,4.2,Dev-set
CHEMBL3219616,CC[C@@]1([C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@H]12)c5cccc(NS(=O)(=O)C)c5,5.8,Dev-set
CHEMBL1957718,CC[C@@]1([C@@H]2CN(CC3Cc4ccccc4C3)C[C@H]12)c5cccc(NS(=O)(=O)C)c5,6.49,Dev-set
CHEMBL549433,CC[C@@H]1Sc2ccccc2O[C@@H]1c3ccc(OCCCN4CCCC4)cc3,7.96,Dev-set
CHEMBL176459,CC[C@@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)[C@H](C1)c6cccc(F)c6)C(=O)O,5.5,Dev-set
CHEMBL366328,CC[C@@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OC(C)(C)C)cc4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,5.3,Dev-set
CHEMBL366871,CC[C@@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,4.43,Dev-set
CHEMBL1289664,CC[C@@](O)(c1cn(Cc2ccc3c(c4ccc(F)cc4)c(sc3c2)C(=O)N)nn1)C(F)(F)F,5,Dev-set
CHEMBL3219615,CC[C@@]1([C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@H]12)c5cccc(c5)C(=O)N,5.66,Dev-set
CHEMBL3577900,CC[C@@H](N(Cc1cccc(c1)C(=O)O)C(=O)c2cnc3ccccc3c2)c4ccc(F)cc4,4.82,Dev-set
CHEMBL3601322,CC[C@@H](C)Oc1cc2[C@@H](N(C(=O)Cc2cc1OC)c3ccc(cc3)N(C)C[C@@H]4CC[C@H](CC4)N(C)C)c5ccc(Cl)cc5,5.89,Dev-set
CHEMBL1258615,CC(N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccccc4,8.22,Dev-set
CHEMBL1222240,CC[C@@H](CC(=O)NCC1CCCCC1)n2c(N)nc3cc(Cl)ccc23,5.12,Dev-set
CHEMBL1289665,CC[C@](O)(c1cn(Cc2ccc3c(c4ccc(F)cc4)c(sc3c2)C(=O)O)nn1)C(F)(F)F,4.7,Dev-set
CHEMBL282489,CC[C@@H]1Cc2cc(O)ccc2C3=C1c4ccc(O)cc4C[C@H]3CC,4.6,Dev-set
CHEMBL3601324,CC[C@@H](C)Oc1cc2[C@@H](N(C(=O)Cc2cc1OC)c3ccc(cc3)N(C)C[C@@H]4CC[C@H](CC4)NC(=O)CC)c5ccc(Cl)cc5,4.52,Dev-set
CHEMBL1289558,CC[C@](O)(c1cn(Cc2ccc3c(c4ccc(F)cc4)c(sc3c2)C(=O)N)nn1)C(F)(F)F,4.9,Dev-set
CHEMBL2403848,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cc(C)c(cc3OC4CCC4)C5CCNCC5)ncc2Cl,5.52,Dev-set
CHEMBL273165,CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(C)oc6c(Br)c5CC4,5,Dev-set
CHEMBL2164360,CC(Cc1ccccn1)N2C(C(=O)NCc3ccc(OC(F)(F)F)cc3)c4ccccc4C2=O,5.07,Dev-set
CHEMBL2146865,CC(CN1CCN(CCc2ccc(cc2)[N+](=O)[O-])CC1)c3ccc(cc3)[N+](=O)[O-],8.51,Dev-set
CHEMBL272300,CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6CN(C)C(=O)c6cc5CC4,4.4,Dev-set
CHEMBL242603,CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5ccc(cc5CC4)c6cc(C)nn6C,5.9,Dev-set
CHEMBL270239,CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(C)oc6c(C)c5CC4,4.9,Dev-set
CHEMBL3699564,CC(Cc1ccncc1)c2nc3cc(C)c(C)cc3n2Cc4ccc(Cl)cc4,5.06,Dev-set
CHEMBL257525,CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(oc6c(C)c5CC4)C(F)(F)F,6,Dev-set
CHEMBL549930,CC(Cn1ccnc1)NC(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,4.5,Dev-set
CHEMBL605540,CC(F)CN1C[C@H]2C[C@H](C[C@H]2C1)N(Cc3cccc(OC(F)(F)F)c3)C(=O)c4cn(C)cn4,5.3,Dev-set
CHEMBL487053,CC(N(C)C)c1ccccc1Oc2ccc(Cl)c(Cl)c2,6.05,Dev-set
CHEMBL1256359,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,5.05,Dev-set
CHEMBL1255748,CC(N)Cc1c(OC)cc(I)c(c1)OC,4.8,Dev-set
CHEMBL1600780,CC(N)Cc1c[nH]c(c12)ccc(c2)OCc3cccs3,5.55,Dev-set
CHEMBL558,CC(N)COc1c(C)cccc1C,5,Dev-set
CHEMBL1258616,CC(N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccc(C)s4,8.8,Dev-set
CHEMBL255618,CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F,5.7,Dev-set
CHEMBL2204266,CC(C)Oc1ncc(s1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.55,Dev-set
CHEMBL1083405,CC(C)Oc1ccccc1CC(N2CCNCC2)c3ccccc3,5.2,Dev-set
CHEMBL1289294,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3ccc(F)nc3,4.9,Dev-set
CHEMBL1836170,CC(C)Oc1ncc(cc1C#N)c2onc(n2)c3ccc4CCNCCc4c3,5.5,Dev-set
CHEMBL1289409,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3ccc(F)cn3,4.2,Dev-set
CHEMBL1224091,CC(C)OCC1(CCCN1)C(=O)c2ccc(N)c(Cl)c2,5,Dev-set
CHEMBL2403831,CC(C)Oc1nc(ncc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)C4CCNCC4,6.4,Dev-set
CHEMBL1289181,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3ccc(cc3)C#N,4.9,Dev-set
CHEMBL1289293,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3cccc(c3)C(=O)C,4.2,Dev-set
CHEMBL1289410,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3cccs3,4.2,Dev-set
CHEMBL1289523,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3ccsc3,4.2,Dev-set
CHEMBL1289408,CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3cncc(F)c3,4.2,Dev-set
CHEMBL1290166,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3ccc(cc3)C#N,5.7,Dev-set
CHEMBL1289062,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3ccc(F)nc3,6,Dev-set
CHEMBL1290504,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccc(c3)C(=O)C,5.1,Dev-set
CHEMBL1290612,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c2ccc(cc2)c3cccc(c3)C(F)(F)F,5.4,Dev-set
CHEMBL3219614,CC[C@@]1([C@@H]2CN(CCCC3(O)CCCCC3)C[C@H]12)c4cccc(NS(=O)(=O)C)c4,6.15,Dev-set
CHEMBL1084721,CC(O)c1ccccc1S(=O)(=O)c2ccc(\C=C\c3ccc(F)cc3)cc2,5.4,Dev-set
CHEMBL52794,CC(O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,5.34,Dev-set
CHEMBL3289813,CC(Oc1ccc2nc(N)n(CC(O)c3ccc(cc3Cl)C(F)(F)F)c2n1)C(F)(F)F,4.48,Dev-set
CHEMBL1170071,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cn3)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,4.7,Dev-set
CHEMBL1172999,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3F)C#N)S(=O)(=O)C)C(F)(F)F,5.52,Dev-set
CHEMBL1172199,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,5.16,Dev-set
CHEMBL2017108,CC(O)c1c(onc1[C@H]2CNCC[C@]2(O)c3ccc(F)c(F)c3)c4ccccc4CCNC(=O)C,4.47,Dev-set
CHEMBL1824029,CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,4,Dev-set
CHEMBL1171649,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,4.7,Dev-set
CHEMBL1171470,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3cnc(cn3)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,4.4,Dev-set
CHEMBL2325990,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,4.48,Dev-set
CHEMBL1169701,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3Cl)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,5,Dev-set
CHEMBL1956195,CC(Oc1ccccc1CC2CC2)C3=NCCN3,5.05,Dev-set
CHEMBL1171471,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cn3)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,4.4,Dev-set
CHEMBL1171472,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3cnc(nc3)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,4.4,Dev-set
CHEMBL495095,CC(Oc1ccccc1CC=C)C2=NCCN2,4.77,Dev-set
CHEMBL1171498,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C#N)S(=O)(=O)C)C(F)(F)F,5.92,Dev-set
CHEMBL1783889,CC(C)N1CCN(CC1)C(=O)c2ccc(CN3CCCCC3)cc2,4.52,Dev-set
CHEMBL1091356,CC(C)N1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(nc(n4)N5C6CCC5COC6)C7CCOCC7)cc2,4.52,Dev-set
CHEMBL219803,CC(C)N1CCN(CC1)C(=O)N2CCc3ccccc3C2,3.94,Dev-set
CHEMBL219128,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(C)(C)C,4.17,Dev-set
CHEMBL218834,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(=O)N3CC4CCC(CC4)C3,3.94,Dev-set
CHEMBL218410,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(=O)OC(C)(C)C,4,Dev-set
CHEMBL3127679,CC(C)N1CCN(CC1)C(=O)C2CC3(CCN(CC3)C4CCOCC4)C2,4.48,Dev-set
CHEMBL3577958,CC(C)N1CCN(CC1)C(=O)c2ccc(CN3CCC(F)CC3)cc2,5,Dev-set
CHEMBL3127682,CC(C)N1CCN(CC1)C(=O)N2CCC3(CCCN(C3)C4CCOCC4)C2,4.48,Dev-set
CHEMBL374493,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)c3ccccc3,4.28,Dev-set
CHEMBL1171499,CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,5,Dev-set
CHEMBL219074,CC(C)N1CCN(CC1)C(=O)N2CCC(Cc3ccccc3)CC2,4.42,Dev-set
CHEMBL258176,CC(C)N1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,4.6,Dev-set
CHEMBL3127683,CC(C)N1CCN(CC1)C(=O)N2CCC3(CCN(CC3)C4CCOCC4)C2,4.48,Dev-set
CHEMBL220407,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)NC(=O)C3CCCC3,3.81,Dev-set
CHEMBL239596,CC(C)N1CCN(CC1)C2CCc3ccc(OCc4noc(n4)c5ccc(Cl)cc5)cc23,7,Dev-set
CHEMBL1090795,CC(N1CCOCC1)C(O)(c2cccnc2)c3cccnc3,4.22,Dev-set
CHEMBL366868,CC[C@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(cc4)C(C)C)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,5.1,Dev-set
CHEMBL174004,CC[C@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(cc4)c5ccccc5)nn3CC)[C@H](C1)c6cccc(F)c6)C(=O)O,5.5,Dev-set
CHEMBL519266,CC[C@H]1CN2CC[C@@]3([C@@H]2C[C@@H]1\C(=C/OC)\C(=O)OC)C(=O)Nc4ccccc34,3.11,Dev-set
CHEMBL2063169,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)N(C)C1=O)[C@@H](C)CC,4.64,Dev-set
CHEMBL176933,CC[C@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,5.4,Dev-set
CHEMBL174457,CC[C@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccccc4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,4.5,Dev-set
CHEMBL1289557,CC[C@](O)(c1cn(Cc2ccc3c(c4cccc(F)c4)c(sc3c2)C(=O)N)nn1)C(F)(F)F,4.9,Dev-set
CHEMBL1289447,CC[C@](O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)N)nn1)C(F)(F)F,4.8,Dev-set
CHEMBL10284,CC[C@H](NC(=O)c1c(C)c(nc2ccccc12)c3ccccc3)c4ccccc4,4.45,Dev-set
CHEMBL2063168,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)N(C)C1=O)C(C)C,4.63,Dev-set
CHEMBL367246,CC[C@@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(cc4)C#N)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,5,Dev-set
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,4.45,Dev-set
CHEMBL572996,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C(C)C)[C@](C)(O)C[C@@H](C)[C@H](OCC(=O)NC)[C@H](C)[C@@H](O)[C@]1(C)O,6.39,Dev-set
CHEMBL1514,CC[C@H](OC(=O)C)C(C[C@H](C)N(C)C)(c1ccccc1)c2ccccc2,5.66,Dev-set
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,4.7,Dev-set
